price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Trim,Drivetrain,Seats,Number of Cylinders,Horse Power,Registered city
"₦ 14,700,000",Petrol,Automatic,Honda,Crosstour,2013,Black,Foreign Used,111155,3500,Imported,Imported,Honda Crosstour 2013 Black,,,,,,
"₦ 8,925,000",Petrol,Automatic,Chevrolet,Cruze,2012,Black,Local Used,102674,1800,Registered,Registered,Chevrolet Cruze 2012 Black,,,,,,
"₦ 5,250,000",Petrol,Manual,Toyota,Corolla,2009,Black,Local Used,170931,1800,Registered,Registered,Toyota Corolla 2009 Black,,,,,,LAGOS
"₦ 15,750,000",Petrol,Automatic,Lexus,GS,2014,Blue,Local Used,296700,3500,Registered,Registered,Lexus GS 2014 Blue,,,,,,Abuja
"₦ 5,775,000",Petrol,Automatic,Toyota,Camry,2009,Black,Local Used,132995,3500,Registered,Registered,Toyota Camry 2009 Black,,,,,,
"₦ 6,760,000",Petrol,Automatic,Toyota,Highlander,2005,Silver,Local Used,126855,3300,Registered,Registered,Toyota Highlander 2005 Silver,,,,,,Lagos
"₦ 7,875,000",Petrol,Automatic,Volkswagen,Touareg,2008,Black,Local Used,,3600,Registered,Imported,Volkswagen Touareg 2008 Black,,,,,,
"₦ 4,200,000",Petrol,Automatic,Toyota,Sequoia,2001,Black,Local Used,881644,4700,Registered,Registered,Toyota Sequoia 2001 Black,,,,,,Abuja
"₦ 6,300,000",Petrol,Automatic,Peugeot,607,2004,Silver,Local Used,285474,2200,Registered,Registered,Peugeot 607 2.2 2004 Silver,2.2,Front Wheel,5,4,158,Abuja
"₦ 78,750,000",Petrol,Automatic,Lexus,RX 450h,2019,Blue,Foreign Used,54237,3500,Imported,Imported,Lexus RX 450h 2019 Blue,,,,,,
"₦ 13,650,000",Petrol,Automatic,Toyota,Sequoia,2011,Silver,Local Used,174157,5700,Registered,Imported,Toyota Sequoia 2011 Silver,,,,,,Lagos
"₦ 5,720,000",Petrol,Automatic,Toyota,Avalon,2006,Red,Local Used,183703,3500,Registered,Registered,Toyota Avalon 2006 Red,,,,,,Lagos
"₦ 13,650,000",Petrol,Automatic,Honda,Pilot,2013,Red,Foreign Used,238318,3500,Imported,Imported,Honda Pilot 2013 Red,,,,,,
"₦ 4,998,000",Petrol,Automatic,Toyota,Sienna,2004,Silver,Local Used,235793,3300,Registered,Imported,Toyota Sienna 2004 Silver,,,,,,LAGOS
"₦ 8,032,500",Petrol,Automatic,Toyota,RAV4,2010,Red,Local Used,137480,3500,Registered,Imported,Toyota RAV4 2010 Red,,,,,,Lagos
"₦ 6,825,000",Petrol,Automatic,Ford,Taurus,2010,Black,Local Used,132196,3500,Registered,Imported,Ford Taurus 2010 Black,,,,,,ABUJA
"₦ 6,552,000",Petrol,Automatic,Toyota,Sienna,2005,Gold,Local Used,161143,3300,Registered,Registered,Toyota Sienna 2005 Gold,,,,,,
"₦ 5,304,000",Petrol,Automatic,Honda,Accord,2008,Gold,Local Used,116382,2400,Registered,Imported,Honda Accord 2.0 Comfort Automatic 2008 Gold,2.0 Comfort Automatic,Front Wheel,,4,,
"₦ 4,200,000",Petrol,Automatic,Ford,Edge,2009,Silver,Local Used,293490,3500,Registered,Imported,Ford Edge 2009 Silver,,,,,,LAGOS
"₦ 4,200,000",Petrol,Automatic,Kia,Optima,2009,Black,Local Used,79311,2000,Registered,Registered,Kia Optima 2009 Black,,,,,,LAGOS
"₦ 13,520,000",Petrol,Automatic,Lexus,IS,2008,Black,Foreign Used,410421,2500,Imported,Imported,Lexus IS 250 2008 Black,250,All Wheel,5,6,207,
"₦ 77,000,000",Petrol,Automatic,Toyota,Highlander,2023,Black,Foreign Used,34083,3500,Imported,Imported,Toyota Highlander 2023 Black,,,,,,
"₦ 6,804,000",Petrol,Automatic,Hyundai,Sonata,2011,Gold,Local Used,299465,2500,Registered,Registered,Hyundai Sonata 2011 Gold,,,,,,Lagos
"₦ 8,112,000",Petrol,Automatic,Toyota,RAV4,2006,White,Local Used,110346,3500,Registered,Registered,Toyota RAV4 2006 White,,,,,,LAGOS
"₦ 4,515,000",Petrol,Automatic,Toyota,Avalon,2007,Green,Local Used,150590,3500,Registered,Registered,Toyota Avalon Limited 2007 Green,Limited,Front Wheel,5,6,268,
"₦ 5,775,000",Petrol,Automatic,Toyota,Camry,2008,Gray,Local Used,152143,2400,Registered,Registered,Toyota Camry 2008 Gray,,,,,,LAGOS
"₦ 8,400,000",Petrol,Automatic,Ford,Explorer,2004,Gray,Foreign Used,257059,4000,Imported,Imported,Ford Explorer Sport Trac 4x4 XLT Premium 2004 Gray,Sport Trac 4x4 XLT Premium,All Wheel,5,6,213,
"₦ 7,020,000",Petrol,Automatic,Toyota,Sienna,2006,Gray,Local Used,224181,3300,Registered,Imported,Toyota Sienna 2006 Gray,,,,,,Abuja
"₦ 4,680,000",Petrol,Automatic,Honda,Pilot,2003,Silver,Local Used,341556,3500,Registered,Imported,Honda Pilot LX 4x4 (3.5L 6cyl 5A) 2003 Silver,LX 4x4 (3.5L 6cyl 5A),All Wheel,8,6,243,Lagos
"₦ 11,908,000",Petrol,Automatic,Toyota,Matrix,2009,Red,Foreign Used,379860,1800,Imported,Imported,Toyota Matrix 2009 Red,,,,,,
"₦ 11,550,000",Petrol,Automatic,Nissan,Maxima,2014,Black,Local Used,133647,3500,Registered,Imported,Nissan Maxima 2014 Black,,,,,,ENUGU
"₦ 26,880,000",Petrol,Automatic,Toyota,Land Cruiser Prado,2012,Black,Local Used,161080,2700,Registered,Imported,Toyota Land Cruiser Prado 2012 Black,,,,,,
"₦ 8,840,000",Petrol,Automatic,Mercedes-Benz,C300,2009,Black,Local Used,,3000,Registered,Imported,Mercedes-Benz C300 2009 Black,,,,,,Rivers
"₦ 13,650,000",Petrol,Automatic,Ford,Explorer,2016,Black,Local Used,214716,3500,Registered,Imported,Ford Explorer 2016 Black,,,,,,
"₦ 10,290,000",Petrol,Automatic,Toyota,Camry,2013,Silver,Local Used,148183,2400,Registered,Registered,Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2013 Silver,XLE 4dr Sedan (2.5L 4cyl 6A),Front,5,4,178,Abuja
"₦ 6,636,000",Petrol,Automatic,Toyota,Camry,2010,Black,Local Used,164617,2400,Registered,Imported,Toyota Camry 2010 Black,,,,,,LAGOS
"₦ 18,375,000",Petrol,Automatic,Mercedes-Benz,C-Class,2015,Black,Local Used,152306,2500,Registered,Registered,Mercedes-Benz C-Class 2015 Black,,,,,,LAGOS
"₦ 4,725,000",Petrol,Automatic,Mercedes-Benz,C320,2005,Black,Local Used,433817,3200,Registered,Registered,Mercedes-Benz C320 2005 Black,,,,,,
"₦ 8,400,000",Petrol,Automatic,Lexus,RX 330,2005,Silver,Local Used,206521,3300,Registered,Registered,Lexus RX 330 2005 Silver,,,,,,Abuja
"₦ 4,725,000",Petrol,Automatic,Mercedes-Benz,C320,2005,Black,Local Used,433817,3200,Registered,Registered,Mercedes-Benz C320 2005 Black,,,,,,
"₦ 7,586,250",Petrol,Automatic,Toyota,Corolla,2012,Black,Local Used,116824,1800,Registered,Brand new,Toyota Corolla 2012 Black,,,,,,
"₦ 8,400,000",Petrol,Automatic,Mercedes-Benz,C300,2012,Silver,Local Used,152372,3000,Registered,Registered,Mercedes-Benz C300 2012 Silver,,,,,,ABUJA
"₦ 10,500,000",Petrol,CVT,Honda,Accord,2014,Black,Local Used,205536,2400,Registered,Registered,Honda Accord 2014 Black,,,,,,Lagos
"₦ 6,720,000",Petrol,Automatic,Toyota,Camry,2008,Green,Local Used,128746,2400,Registered,Imported,Toyota Camry 2008 Green,,,,,,LAGOS
"₦ 7,665,000",Petrol,Automatic,Mercedes-Benz,M Class,2007,Gray,Local Used,181033,3500,Registered,Imported,Mercedes-Benz M Class 2007 Gray,,,,,,Lagos
"₦ 31,500,000",Petrol,Automatic,Acura,MDX,2019,Silver,Foreign Used,70295,3500,Imported,Imported,Acura MDX 2019 Silver,,,,,,
"₦ 4,515,000",Petrol,Automatic,Toyota,Avalon,2007,Green,Local Used,150590,3500,Registered,Registered,Toyota Avalon Limited 2007 Green,Limited,Front Wheel,5,6,268,
"₦ 10,605,000",Petrol,Automatic,Toyota,Sienna,2011,Red,Local Used,373366,3500,Registered,Imported,Toyota Sienna 2011 Red,,,,,,Lagos
"₦ 23,100,000",Petrol,Automatic,Hyundai,Tucson,2017,White,Local Used,72140,1600,Registered,Registered,Hyundai Tucson 2017 White,,,,,,ABUJA
"₦ 15,600,000",Petrol,Automatic,Toyota,Highlander,2013,White,Local Used,213124,3500,Registered,Registered,Toyota Highlander 2013 White,,,,,,LAGOS
"₦ 3,640,000",Petrol,Automatic,Toyota,RAV4,2002,Blue,Local Used,127697,2000,Registered,Registered,Toyota RAV4 2002 Blue,,,,,,LAGOS
"₦ 8,320,000",Petrol,Automatic,Toyota,Camry,2010,Green,Local Used,17859,2500,Registered,Registered,Toyota Camry 2010 Green,,,,,,Lagos
"₦ 12,600,000",Petrol,Automatic,Toyota,Venza,2009,Green,Local Used,138683,2700,Registered,Registered,Toyota Venza 2009 Green,,,,,,LAGOS
"₦ 6,760,000",Petrol,Automatic,Toyota,Sienna,2008,Gray,Local Used,350799,3500,Registered,Imported,Toyota Sienna 2008 Gray,,,,,,
"₦ 6,968,000",Petrol,Automatic,Toyota,Sienna,2004,Gray,Local Used,,3300,Registered,Registered,Toyota Sienna 2004 Gray,,,,,,Abuja
"₦ 7,350,000",Petrol,Automatic,Lexus,ES,2007,Red,Local Used,167452,3500,Registered,Registered,Lexus ES 2007 Red,,,,,,
"₦ 9,450,000",Petrol,Automatic,Land Rover,Lr3,2005,Black,Local Used,195385,4400,Registered,Imported,Land Rover Lr3 2005 Black,,,,,,Lagos
"₦ 5,200,000",Petrol,Automatic,Toyota,Camry,2005,Gold,Local Used,183407,,Registered,Registered,Toyota Camry 2005 Gold,,,,,,Lagos
"₦ 8,840,000",Petrol,Automatic,Lexus,ES,2007,Silver,Local Used,95520,3500,Registered,Registered,Lexus ES 350 2007 Silver,350,Front,5,6,,Abuja
"₦ 4,830,000",Petrol,Automatic,Toyota,Sienna,2004,Gold,Local Used,277057,3300,Registered,Imported,Toyota Sienna 2004 Gold,,,,,,Lagos
"₦ 4,749,150",Petrol,Automatic,Toyota,Corolla,2006,Red,Local Used,234352,1800,Registered,Imported,Toyota Corolla 2006 Red,,,,,,
"₦ 4,515,000",Petrol,Automatic,Toyota,Avalon,2005,Blue,Local Used,338621,3500,Registered,Imported,Toyota Avalon 2005 Blue,,,,,,LAGOS
"₦ 7,140,000",Petrol,Automatic,Kia,Optima,2011,White,Local Used,188104,,Registered,Registered,Kia Optima 2011 White,,,,,,Abuja
"₦ 5,775,000",Petrol,Automatic,Toyota,Camry,2008,Black,Local Used,90426,2400,Registered,Imported,Toyota Camry 2008 Black,,,,,,LAGOS
"₦ 12,600,000",Petrol,Automatic,Mercedes-Benz,GLK-Class,2013,White,Local Used,80597,3500,Registered,Registered,Mercedes-Benz GLK-Class 2013 White,,,,,,RIVERS
"₦ 9,975,000",Petrol,Automatic,Honda,Accord,2014,Black,Local Used,130913,2500,Registered,Registered,Honda Accord 2014 Black,,,,,,
"₦ 8,400,000",Petrol,Automatic,Lexus,IS,2008,White,Local Used,216259,2500,Registered,Imported,Lexus IS 2008 White,,,,,,LAGOS
"₦ 42,000,000",Petrol,Automatic,Mercedes-Benz,E300,2019,Black,Foreign Used,111984,3500,Imported,Imported,Mercedes-Benz E300 2019 Black,,,,,,
"₦ 7,350,000",Petrol,Automatic,Lexus,GX,2003,Gold,Local Used,430672,4700,Registered,Imported,Lexus GX 2003 Gold,,,,,,Lagos
"₦ 7,350,000",Petrol,Automatic,Lexus,GX,2003,Gold,Local Used,430672,4700,Registered,Imported,Lexus GX 2003 Gold,,,,,,Lagos
"₦ 7,800,000",Petrol,Automatic,Toyota,RAV4,2007,Silver,Local Used,144782,3500,Registered,Imported,Toyota RAV4 2007 Silver,,,,,,
"₦ 4,200,000",Petrol,Automatic,Honda,Odyssey,2007,Black,Local Used,177357,3000,Registered,Registered,Honda Odyssey 2007 Black,,,,,,Lagos
"₦ 12,500,009",Petrol,Automatic,Toyota,Sienna,2012,Silver,Local Used,241058,3500,Registered,Registered,Toyota Sienna 2012 Silver,,,,,,Lagos
"₦ 16,432,000",Petrol,Automatic,Toyota,Highlander,2012,Gray,Local Used,220251,3500,Registered,Imported,Toyota Highlander 2012 Gray,,,,,,Abuja
"₦ 5,775,000",Petrol,Automatic,Peugeot,408,2011,Gold,Local Used,113245,2000,Registered,Registered,Peugeot 408 2011 Gold,,,,,,
"₦ 7,140,000",Petrol,Automatic,Lexus,ES,2007,Burgandy,Local Used,100873,3500,Registered,Registered,Lexus ES 2007 Burgandy,,,,,,Lagos
"₦ 26,250,000",Petrol,Automatic,Toyota,Highlander,2016,Gray,Local Used,135565,3500,Registered,Imported,Toyota Highlander 2016 Gray,,,,,,LAGOS
"₦ 21,000,000",Petrol,Automatic,Jeep,Wrangler,2014,Gray,Local Used,106391,3700,Registered,Imported,Jeep Wrangler 2014 Gray,,,,,,Abuja
"₦ 21,420,000",Petrol,Automatic,Mercedes-Benz,E350,2014,Gray,Foreign Used,101380,3500,Imported,Imported,Mercedes-Benz E350 2014 Gray,,,,,,
"₦ 6,825,000",Petrol,Automatic,Toyota,Camry,2010,Gray,Local Used,241238,2500,Registered,Imported,Toyota Camry 2010 Gray,,,,,,
"₦ 5,943,000",Petrol,Automatic,Toyota,Camry,2009,Silver,Local Used,141187,3500,Registered,Registered,Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6AM) 2009 Silver,XLE V6 4dr Sedan (3.5L 6cyl 6AM),Front,5,6,268,Abuja
"₦ 8,400,000",Petrol,Automatic,Chevrolet,Cruze,2017,Black,Local Used,75445,3500,Registered,Registered,Chevrolet Cruze 2017 Black,,,,,,LAGOS
"₦ 4,725,000",Petrol,Automatic,Jeep,Liberty,2003,Silver,Local Used,305404,3700,Registered,Registered,Jeep Liberty 3.7 2003 Silver,3.7,All Wheel,5,6,213,FCT
"₦ 9,880,000",Petrol,Automatic,Lexus,ES,2007,Blue,Local Used,273956,3500,Registered,Registered,Lexus ES 2007 Blue,,,,,,LAGOS
"₦ 5,943,000",Petrol,Automatic,Toyota,Camry,2009,Silver,Local Used,141187,3500,Registered,Registered,Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6AM) 2009 Silver,XLE V6 4dr Sedan (3.5L 6cyl 6AM),Front,5,6,268,Abuja
"₦ 4,725,000",Petrol,Automatic,Jeep,Liberty,2003,Silver,Local Used,305404,3700,Registered,Registered,Jeep Liberty 3.7 2003 Silver,3.7,All Wheel,5,6,213,FCT
"₦ 9,880,000",Petrol,Automatic,Lexus,ES,2007,Blue,Local Used,273956,3500,Registered,Registered,Lexus ES 2007 Blue,,,,,,LAGOS
"₦ 9,360,000",Petrol,Automatic,Lexus,IS,2007,Gray,Local Used,218615,2500,Registered,Imported,Lexus IS 2007 Gray,,,,,,Lagos
"₦ 7,875,000",Petrol,Automatic,Lexus,ES,2008,Blue,Local Used,286242,3500,Registered,Registered,Lexus ES 2008 Blue,,,,,,LAGOS
"₦ 8,400,000",Petrol,Automatic,Saturn,Vue,2006,Blue,Foreign Used,144025,2200,Imported,Imported,Saturn Vue 2006 Blue,,,,,,
"₦ 21,000,000",Petrol,Automatic,Mercedes-Benz,GLK-Class,2013,Silver,Foreign Used,174901,3500,Imported,Imported,Mercedes-Benz GLK-Class 2013 Silver,,,,,,
"₦ 9,152,000",Petrol,Automatic,Lexus,ES,2007,Burgandy,Local Used,161332,3500,Registered,Imported,Lexus ES 2007 Burgandy,,,,,,
"₦ 23,920,000",Petrol,Automatic,Lexus,RX 350,2010,Black,Foreign Used,256203,3500,Imported,Imported,Lexus RX 350 2010 Black,,,,,,
"₦ 4,725,000",Petrol,Automatic,Toyota,Avalon,2007,Silver,Local Used,315894,3500,Registered,Registered,Toyota Avalon 2007 Silver,,,,,,LAGOS
"₦ 10,500,000",Petrol,CVT,Toyota,Camry,2012,Gray,Local Used,186173,2500,Registered,Registered,Toyota Camry 2012 Gray,SE 4dr Sedan (2.5L 4cyl 6A),Front,5,4,178,
"₦ 6,825,000",Petrol,Automatic,Mini,Cooper,2009,Black,Local Used,96409,1600,Registered,Registered,Mini Cooper 2009 Black,,,,,,LAGOS
"₦ 24,750,000",Petrol,Automatic,Lexus,ES,2013,White,Foreign Used,188215,3500,Imported,Imported,Lexus ES 2013 White,,,,,,
"₦ 10,500,000",Petrol,Automatic,Mercedes-Benz,GL-Class,2010,Black,Local Used,369866,4600,Registered,Registered,Mercedes-Benz GL-Class 2010 Black,,,,,,
"₦ 6,864,000",Petrol,Automatic,Toyota,Camry,2008,Red,Local Used,124651,2400,Registered,Registered,Toyota Camry 2008 Red,,,,,,Lagos
"₦ 5,775,000",Petrol,Automatic,Toyota,Tundra,2002,Burgandy,Local Used,490092,4700,Registered,Imported,Toyota Tundra 2002 Burgandy,,,,,,lagos
"₦ 5,775,000",Petrol,Automatic,Ford,F-150,2004,Black,Local Used,304533,5400,Registered,Imported,Ford F-150 2004 Black,,,,,,LAGOS
"₦ 13,650,000",Petrol,Automatic,Lexus,RX 350,2008,Gold,Foreign Used,257738,3500,Imported,Imported,Lexus RX 350 2008 Gold,,,,,,
"₦ 15,600,000",Petrol,Automatic,Lexus,RX 350,2008,Silver,Foreign Used,318980,3500,Imported,Imported,Lexus RX 350 2008 Silver,,,,,,
"₦ 15,750,000",Petrol,Automatic,Hyundai,Sonata,2015,Blue,Foreign Used,226995,2400,Imported,Imported,Hyundai Sonata 2015 Blue,,,,,,
"₦ 21,840,000",Petrol,Automatic,Mercedes-Benz,M Class,2013,White,Local Used,123319,3500,Registered,Imported,Mercedes-Benz M Class 2013 White,,,,,,Lagos
"₦ 28,350,000",Petrol,Automatic,Land Rover,Range Rover Sport,2013,Black,Foreign Used,142774,5000,Imported,Imported,Land Rover Range Rover Sport 2013 Black,,,,,,
"₦ 18,900,000",Petrol,Automatic,Toyota,Corolla,2018,Gray,Foreign Used,81378,1800,Imported,Imported,Toyota Corolla 2018 Gray,,,,,,
"₦ 7,800,000",Petrol,Automatic,Mercedes-Benz,M Class,2006,White,Local Used,270388,3500,Registered,Imported,Mercedes-Benz M Class 2006 White,,,,,,LAGOS
"₦ 4,239,375",Petrol,Automatic,Toyota,Camry,2005,Black,Local Used,294734,3000,Registered,Registered,Toyota Camry 2005 Black,,,,,,RIVERS STATE
"₦ 10,500,000",Petrol,Automatic,Toyota,Camry,2010,Green,Foreign Used,173188,2500,Imported,Imported,Toyota Camry 2010 Green,,,,,,
"₦ 14,700,000",Petrol,Automatic,Mercedes-Benz,C300,2013,Black,Foreign Used,184372,3500,Imported,Imported,Mercedes-Benz C300 2013 Black,,,,,,
"₦ 6,300,000",Petrol,Automatic,Toyota,Corolla,2012,Black,Local Used,293747,1800,Registered,Brand new,Toyota Corolla 2012 Black,,,,,,ABUJA
"₦ 7,280,000",Petrol,Automatic,Hyundai,Santa Fe,2009,Green,Local Used,391122,3300,Registered,Imported,Hyundai Santa Fe 2009 Green,,,,,,LAGOS
"₦ 6,806,250",Petrol,Automatic,Toyota,Corolla,2007,Gray,Local Used,246032,1800,Registered,Imported,Toyota Corolla 2007 Gray,,,,,,ABUJA
"₦ 6,300,000",Petrol,Automatic,Toyota,Corolla,2012,Black,Local Used,293747,1800,Registered,Brand new,Toyota Corolla 2012 Black,,,,,,ABUJA
"₦ 7,280,000",Petrol,Automatic,Hyundai,Santa Fe,2009,Green,Local Used,391122,3300,Registered,Imported,Hyundai Santa Fe 2009 Green,,,,,,LAGOS
"₦ 6,806,250",Petrol,Automatic,Toyota,Corolla,2007,Gray,Local Used,246032,1800,Registered,Imported,Toyota Corolla 2007 Gray,,,,,,ABUJA
"₦ 9,880,000",Petrol,Automatic,Lexus,ES,2007,Gray,Local Used,94377,3500,Registered,Registered,Lexus ES 350 2007 Gray,350,Front Wheel,5,6,272,
"₦ 16,875,000",Petrol,Automatic,Lexus,ES,2010,Black,Foreign Used,193180,3500,Imported,Imported,Lexus ES 2010 Black,,,,,,
"₦ 4,184,000",Petrol,Automatic,Honda,Pilot,2003,White,Local Used,232439,3500,Registered,Registered,Honda Pilot 2003 White,,,,,,LAGOS
"₦ 8,835,750",Petrol,Automatic,Honda,Accord,2009,Silver,Foreign Used,343447,2400,Imported,Imported,Honda Accord 2009 Silver,,,,,,
"₦ 50,625,000",Petrol,Automatic,Lexus,RX 350,2018,Gray,Local Used,71199,3500,Registered,Imported,Lexus RX 350 2018 Gray,,,,,,Lagos
"₦ 9,450,000",Petrol,Automatic,Land Rover,Range Rover Evoque,2012,White,Local Used,35099,2000,Registered,Imported,Land Rover Range Rover Evoque 2012 White,,,,,,LAGOS
"₦ 5,824,000",Petrol,Automatic,Toyota,Avalon,2006,Black,Local Used,139165,2500,Registered,Registered,Toyota Avalon 2006 Black,,,,,,Lagos
"₦ 6,300,000",Petrol,Automatic,Toyota,Camry,2007,Red,Local Used,142728,1800,Registered,Imported,Toyota Camry 2007 Red,,,,,,
"₦ 8,320,000",Petrol,Automatic,Toyota,Corolla,2009,Burgandy,Local Used,18248,1800,Registered,Imported,Toyota Corolla 2009 Burgandy,,,,,,
"₦ 7,140,000",Petrol,Automatic,Ford,Edge,2014,Silver,Local Used,147533,3500,Registered,Brand new,Ford Edge 2014 Silver,,,,,,LAGOS
"₦ 8,212,500",Petrol,Automatic,Lexus,GS,2006,Black,Local Used,195844,3000,Registered,Registered,Lexus GS 2006 Black,,,,,,
"₦ 16,800,000",Petrol,Automatic,Toyota,Highlander,2010,Brown,Foreign Used,78868,3500,Imported,Imported,Toyota Highlander Limited 2010 Brown,Limited,Front Wheel,7,6,274,
"₦ 10,500,000",Petrol,Automatic,Hyundai,Sonata,2011,Silver,Foreign Used,136404,2400,Imported,Imported,Hyundai Sonata 2011 Silver,,,,,,
"₦ 27,300,000",Petrol,Automatic,Lincoln,MKZ,2016,Black,Foreign Used,160620,3700,Imported,Imported,Lincoln MKZ 2016 Black,,,,,,
"₦ 16,875,000",Petrol,Automatic,Toyota,Corolla,2015,Black,Foreign Used,144017,1800,Imported,Imported,Toyota Corolla 2015 Black,,,,,,
"₦ 14,248,000",Petrol,Automatic,Toyota,Venza,2009,Silver,Local Used,180487,3500,Registered,Registered,Toyota Venza 2009 Silver,,,,,,LAGOS
"₦ 5,650,000",Petrol,Automatic,Toyota,Corolla,2006,Gray,Local Used,156241,1800,Registered,Registered,Toyota Corolla 2006 Gray,,,,,,
"₦ 7,350,000",Petrol,Automatic,Hyundai,Elantra,2013,Black,Local Used,100146,1800,Registered,Imported,Hyundai Elantra GLS Sedan FWD (1.8L 4cyl 6A) 2013 Black,GLS Sedan FWD (1.8L 4cyl 6A),Front Wheel,5,4,,Lagos
"₦ 6,300,000",Petrol,Automatic,Toyota,Tundra,2006,Black,Local Used,154275,4700,Registered,Imported,Toyota Tundra 2006 Black,,,,,,Abuja
"₦ 7,087,500",Petrol,Automatic,Toyota,Camry,2009,Gray,Local Used,258979,2400,Registered,Registered,Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Gray,LE 4dr Sedan (2.4L 4cyl 5A),Front,5,4,158,FCT
"₦ 6,468,000",Petrol,Automatic,Land Rover,Range Rover Sport,2007,Silver,Local Used,118843,4000,Registered,Imported,Land Rover Range Rover Sport 2007 Silver,,,,,,
"₦ 5,985,000",Petrol,Automatic,Mercedes-Benz,C300,2010,Black,Local Used,141953,3000,Registered,Imported,Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.0L 6cyl 7A) 2010 Black,Luxury 4Matic Sedan AWD (3.0L 6cyl 7A),All Wheel,5,6,228,Bayelsa State
"₦ 17,680,000",Petrol,Automatic,Lexus,RX,2010,Red,Local Used,90814,3500,Registered,Imported,Lexus RX 2010 Red,,,,,,LAGOS
"₦ 31,500,000",Petrol,Manual,Jeep,Wrangler,2010,Green,Local Used,308193,3800,Registered,Imported,Jeep Wrangler 2010 Green,,,,,,Lagos
"₦ 17,325,000",Petrol,Automatic,Kia,Mohave,2014,Black,Local Used,107551,3800,Registered,Brand new,Kia Mohave 2014 Black,,,,,,LAGOS
"₦ 5,200,000",Petrol,Automatic,Toyota,Camry,2005,White,Local Used,251187,3300,Registered,Imported,Toyota Camry 2005 White,,,,,,Lagos
"₦ 26,775,000",Petrol,Automatic,Toyota,Highlander,2014,White,Foreign Used,216507,3500,Imported,Imported,Toyota Highlander 2014 White,,,,,,
"₦ 25,200,000",Petrol,Automatic,Hyundai,Tucson,2019,Black,Local Used,75935,2000,Registered,Registered,Hyundai Tucson 2019 Black,,,,,,
"₦ 7,696,000",Petrol,Automatic,Toyota,Sienna,2007,Gray,Local Used,271644,3300,Registered,Registered,Toyota Sienna 2007 Gray,,,,,,
"₦ 19,320,000",Petrol,Automatic,Toyota,Venza,2014,White,Foreign Used,128212,2700,Imported,Imported,Toyota Venza 2014 White,,,,,,
"₦ 18,200,000",Petrol,Automatic,Mercedes-Benz,GLK-Class,2010,Gray,Foreign Used,127374,3500,Imported,Imported,Mercedes-Benz GLK-Class 350 4MATIC 2010 Gray,350 4MATIC,All Wheel,5,6,268,
"₦ 11,550,000",Petrol,Automatic,Lincoln,MKX,2009,Black,Local Used,150761,3500,Registered,Imported,Lincoln MKX 2009 Black,,,,,,
"₦ 6,300,000",Petrol,Automatic,Toyota,Camry,2009,Silver,Local Used,150601,2400,Registered,Imported,Toyota Camry 2009 Silver,,,,,,Lagos
"₦ 4,200,000",Petrol,Automatic,Toyota,Camry,2003,Blue,Local Used,372647,1800,Registered,Imported,Toyota Camry 2003 Blue,,,,,,
"₦ 4,200,000",Petrol,Automatic,Toyota,Camry,2004,Gray,Local Used,340879,,Registered,Registered,Toyota Camry 2004 Gray,,,,,,LAGOS
"₦ 5,775,000",Petrol,Automatic,Toyota,Corolla,2006,Gray,Local Used,299999,1800,Registered,Registered,Toyota Corolla CE 2006 Gray,CE,Front,5,4,128,Abuja
"₦ 4,788,000",Petrol,Automatic,Toyota,Corolla,2007,Gray,Local Used,143043,1800,Registered,Imported,Toyota Corolla 2007 Gray,,,,,,OGUN
"₦ 5,880,000",Petrol,Automatic,Toyota,Corolla,2010,Black,Local Used,341169,1800,Registered,Brand new,Toyota Corolla 2010 Black,,,,,,
"₦ 14,700,000",Petrol,Automatic,Hyundai,Santa Fe,2015,Black,Local Used,147809,2000,Registered,Imported,Hyundai Santa Fe 2015 Black,,,,,,
"₦ 5,250,000",Petrol,Automatic,Toyota,Corolla,2006,Black,Local Used,299999,1800,Registered,Registered,Toyota Corolla 2006 Black,,,,,,LAGOS
"₦ 5,250,000",Petrol,Automatic,Toyota,Corolla,2006,Black,Local Used,299999,1800,Registered,Registered,Toyota Corolla 2006 Black,,,,,,LAGOS
"₦ 11,000,000",Petrol,Automatic,Toyota,Camry,2012,Red,Local Used,182405,2500,Registered,Imported,Toyota Camry 2012 Red,,,,,,
